"Order ID,Order Date,Product Category,Region,Quantity,Customer ID,Revenue,Profit,Segment,Location"
"ORD210978,2025-07-07,Office Supplies,South,1,CUST102288,2968,160.73,SME,Pune"
"ORD210979,2022-10-15,Furniture,North,9,CUST103401,6435,1652.58,Consumer,Delhi"
"ORD210980,2024-02-28,Furniture,South,1,CUST100664,3411,343.3,Corporate,Chennai"
"ORD210981,2024-06-22,Furniture,West,9,CUST101518,39258,5882.64,Corporate,Delhi"
"ORD210982,2023-07-24,Clothing,South,6,CUST102390,8568,446.17,Consumer,Hyderabad"
"ORD210983,2024-08-06,Clothing,West,7,CUST102225,4928,1443.32,Corporate,Pune"
"ORD210984,2024-11-24,Clothing,South,1,CUST101993,3217,516.96,Consumer,Pune"
"ORD210985,2024-04-19,Accessories,West,1,CUST100260,1496,236.95,Consumer,Delhi"
"ORD210986,2023-01-22,Electronics,East,5,CUST101285,4475,249.7,Corporate,Mumbai"
"ORD210987,2022-10-17,Furniture,East,2,CUST100386,4234,408.63,SME,Mumbai"
"ORD210988,2023-12-22,Furniture,East,5,CUST100300,17635,1742.1,SME,Mumbai"
"ORD210989,2024-05-31,Accessories,East,5,CUST101253,4160,219.39,Consumer,Ahmedabad"
"ORD210990,2023-07-30,Furniture,East,6,CUST102634,14550,1347.09,Corporate,Ahmedabad"
"ORD210991,2024-07-25,Furniture,Central,9,CUST101135,8397,2392.7,Consumer,Hyderabad"
"ORD210992,2023-05-07,Clothing,South,6,CUST102793,20520,4015.53,Corporate,Delhi"
"ORD210993,2022-05-24,Clothing,East,1,CUST100407,1727,93.99,Corporate,Pune"
"ORD210994,2024-01-07,Electronics,Central,5,CUST103437,12035,1249.31,Consumer,Ahmedabad"
"ORD210995,2022-05-07,Furniture,Central,2,CUST102607,4976,763.95,SME,Bengaluru"
"ORD210996,2023-01-31,Office Supplies,South,8,CUST100409,39224,3643.83,Corporate,Ahmedabad"
"ORD210997,2023-06-27,Furniture,South,7,CUST100176,7630,681.27,SME,Chennai"
"ORD210998,2025-03-29,Furniture,West,6,CUST101751,23418,6783.17,Consumer,Ahmedabad"
"ORD210999,2023-02-04,Electronics,West,2,CUST103510,4502,1342.28,Corporate,Mumbai"
"ORD211001,2024-08-19,Furniture,North,9,CUST100048,41031,10942.23,Corporate,Mumbai"
"ORD211002,2024-10-13,Office Supplies,West,9,CUST101993,40077,6364.76,Consumer,Pune"
"ORD211003,2023-02-24,Clothing,North,7,CUST103868,34636,1783.57,Corporate,Chennai"
"ORD211004,2022-10-14,Clothing,West,2,CUST100281,2944,576.65,SME,Pune"
"ORD211005,2024-11-20,Office Supplies,Central,7,CUST103538,22869,2092.95,SME,Kolkata"
"ORD211006,2024-11-29,Furniture,Central,1,CUST100468,3537,686.44,Consumer,Hyderabad"
"ORD211007,2022-11-21,Office Supplies,Central,9,CUST101234,43668,11920.21,SME,Delhi"
"ORD211008,2022-03-07,Office Supplies,North,9,CUST103388,9351,2220.49,Consumer,Kolkata"
"ORD211010,2022-11-04,Office Supplies,West,1,CUST102769,864,218.05,Corporate,Mumbai"
"ORD211012,2025-07-28,Accessories,North,6,CUST102897,4860,1379.29,SME,Delhi"
"ORD211013,2022-12-19,Clothing,Central,9,CUST103931,28485,5847.12,Consumer,Hyderabad"
"ORD211014,2025-06-15,Furniture,East,9,CUST100846,44568,13156.71,SME,Chennai"
"ORD211015,2022-10-14,Furniture,West,7,CUST100239,33075,6017.57,SME,Delhi"
"ORD211016,2022-09-14,Clothing,East,4,CUST101904,12868,2332.77,Corporate,Chennai"
"ORD211018,2022-10-29,Electronics,South,3,CUST102902,9087,2581.84,Corporate,Ahmedabad"
"ORD211019,2022-10-01,Accessories,East,6,CUST101772,20874,3292.63,Corporate,Mumbai"
"ORD211020,2023-02-24,Electronics,South,1,CUST102699,3595,960.13,Consumer,Kolkata"
"ORD211021,2023-11-10,Electronics,North,4,CUST101119,10704,1567.53,SME,Delhi"
"ORD211022,2025-02-15,Electronics,Central,8,CUST103058,24664,6951.31,Corporate,Delhi"
"ORD211023,2023-04-28,Clothing,South,8,CUST100181,38976,11198.05,SME,Pune"
"ORD211024,2022-04-29,Electronics,East,6,CUST102907,19584,1081.8,SME,Kolkata"
"ORD211025,2022-04-08,Office Supplies,Central,6,CUST104288,3606,819.51,Consumer,Delhi"
"ORD211026,2023-09-24,Furniture,East,3,CUST103209,6462,374.96,Corporate,Mumbai"
"ORD211027,2022-10-19,Clothing,East,7,CUST101611,26299,1961.96,Consumer,Pune"
"ORD211028,2025-05-26,Office Supplies,South,8,CUST100492,27952,1680.33,Consumer,Ahmedabad"
"ORD211029,2025-01-13,Office Supplies,North,2,CUST102915,2554,147.06,Corporate,Pune"
"ORD211030,2024-05-16,Accessories,East,5,CUST103316,12665,1935.78,SME,Pune"
"ORD211031,2023-06-09,Accessories,South,6,CUST102912,29568,4821.0,Corporate,Pune"
"ORD211032,2023-07-15,Office Supplies,East,1,CUST103219,867,144.98,Corporate,Delhi"
"ORD211033,2024-11-15,Accessories,Central,5,CUST101325,17645,1569.18,Corporate,Ahmedabad"
"ORD211034,2024-11-08,Furniture,North,3,CUST100845,3789,443.22,Corporate,Kolkata"
"ORD211035,2022-05-05,Furniture,East,3,CUST103593,6873,1638.43,SME,Hyderabad"
"ORD211036,2022-05-12,Accessories,North,6,CUST100120,26196,3601.14,Consumer,Pune"
"ORD211037,2023-09-12,Electronics,North,1,CUST104031,1399,161.07,Consumer,Mumbai"
"ORD211038,2023-04-06,Office Supplies,Central,5,CUST104006,9700,1304.84,SME,Chennai"
"ORD211039,2024-07-07,Furniture,Central,5,CUST100730,22550,6171.96,SME,Bengaluru"
"ORD211040,2023-01-18,Accessories,West,5,CUST101853,17370,4738.18,Consumer,Pune"
"ORD211041,2022-01-19,Accessories,North,3,CUST104174,13254,2113.47,Corporate,Delhi"
"ORD211042,2022-07-09,Furniture,East,6,CUST100978,14352,3796.95,Corporate,Kolkata"
"ORD211043,2024-11-21,Furniture,Central,1,CUST104235,4261,604.05,Corporate,Ahmedabad"
"ORD211045,2023-04-16,Accessories,North,2,CUST100739,3458,565.01,Corporate,Bengaluru"
"ORD211047,2025-03-18,Clothing,West,9,CUST100871,37638,2526.1,Corporate,Kolkata"
"ORD211048,2023-10-01,Electronics,North,8,CUST101997,26968,3022.45,Corporate,Delhi"
"ORD211049,2024-06-16,Furniture,East,2,CUST102147,3626,226.86,Corporate,Delhi"
"ORD211050,2025-12-31,Furniture,West,1,CUST103672,3140,753.42,SME,Delhi"
"ORD211051,2025-07-29,Office Supplies,North,4,CUST103242,12880,3255.97,Consumer,Pune"
"ORD211052,2023-09-21,Furniture,Central,5,CUST100371,22500,6148.26,SME,Ahmedabad"
"ORD211053,2025-01-17,Accessories,North,2,CUST101852,8414,590.87,SME,Bengaluru"
"ORD211054,2022-03-08,Furniture,South,6,CUST100543,23076,4918.81,Consumer,Pune"
"ORD211056,2022-07-09,Accessories,Central,5,CUST100496,12755,1462.54,Corporate,Hyderabad"
"ORD211057,2024-05-04,Electronics,Central,4,CUST102077,6984,1533.4,SME,Hyderabad"
"ORD211058,2022-05-15,Furniture,South,7,CUST101160,11865,643.96,SME,Pune"
"ORD211059,2023-05-29,Electronics,West,5,CUST102363,9495,773.19,Corporate,Kolkata"
"ORD211060,2024-01-13,Accessories,Central,8,CUST100459,37952,10559.51,Consumer,Delhi"
"ORD211061,2024-09-13,Furniture,West,7,CUST101431,28665,6010.22,Consumer,Chennai"
"ORD211062,2025-09-05,Furniture,West,5,CUST101333,18850,1451.65,Corporate,Hyderabad"
"ORD211063,2024-10-31,Electronics,West,8,CUST100178,27120,5810.17,Consumer,Hyderabad"
"ORD211065,2025-07-24,Accessories,South,8,CUST101316,36424,4889.72,Consumer,Chennai"
"ORD211066,2023-07-26,Accessories,East,3,CUST103816,9009,696.47,Corporate,Ahmedabad"
"ORD211068,2025-08-19,Furniture,Central,9,CUST100372,10620,1298.84,SME,Mumbai"
"ORD211069,2025-01-20,Clothing,South,6,CUST100725,20052,1781.43,Consumer,Pune"
"ORD211070,2024-04-30,Clothing,East,8,CUST100433,34792,10242.08,Corporate,Kolkata"
"ORD211071,2022-09-23,Office Supplies,North,4,CUST101743,15104,1393.7,Consumer,Pune"
"ORD211072,2025-09-11,Accessories,Central,2,CUST101393,2340,482.13,Consumer,Chennai"
"ORD211073,2023-07-24,Office Supplies,North,6,CUST101814,16212,1334.68,Consumer,Ahmedabad"
"ORD211074,2022-03-13,Office Supplies,Central,2,CUST104090,3924,1135.04,SME,Chennai"
"ORD211075,2023-06-06,Electronics,East,1,CUST102741,3117,512.81,Corporate,Ahmedabad"
"ORD211076,2024-03-12,Electronics,North,7,CUST103251,23184,4671.43,SME,Mumbai"
"ORD211077,2024-11-15,Clothing,East,7,CUST100021,12782,816.29,Consumer,Ahmedabad"
"ORD211078,2023-11-23,Office Supplies,East,6,CUST100514,3582,1025.83,Consumer,Kolkata"
"ORD211079,2024-05-07,Clothing,South,2,CUST102798,7236,1561.83,Corporate,Pune"
"ORD211080,2022-07-23,Accessories,Central,5,CUST103069,12450,1062.38,SME,Delhi"
"ORD211081,2022-07-29,Furniture,West,1,CUST102880,3161,573.99,Corporate,Mumbai"
"ORD211083,2022-07-21,Accessories,North,5,CUST100993,18240,4327.35,SME,Delhi"
"ORD211084,2025-06-29,Accessories,East,5,CUST101372,12265,3423.13,Corporate,Pune"
"ORD211085,2023-06-24,Electronics,South,7,CUST101588,22995,6603.51,SME,Hyderabad"
"ORD211087,2024-04-26,Office Supplies,North,6,CUST100223,27072,5679.58,Corporate,Kolkata"
"ORD211090,2025-02-21,Office Supplies,West,8,CUST102681,12984,912.73,Consumer,Hyderabad"
"ORD211091,2023-11-05,Office Supplies,Central,1,CUST101379,1832,545.63,Corporate,Chennai"
"ORD211093,2023-04-09,Accessories,Central,8,CUST102062,28616,6150.22,Corporate,Pune"
"ORD211094,2022-07-28,Furniture,North,5,CUST102565,21525,4375.66,Consumer,Delhi"
"ORD211095,2025-12-06,Clothing,Central,4,CUST102300,5804,1435.68,Corporate,Mumbai"
"ORD211096,2024-09-09,Accessories,North,1,CUST101108,620,135.05,Consumer,Kolkata"
"ORD211097,2024-09-12,Electronics,South,9,CUST103625,28782,8205.85,SME,Ahmedabad"
"ORD211098,2025-02-24,Furniture,East,2,CUST102777,4276,1127.1,Consumer,Kolkata"
"ORD211099,2024-07-14,Clothing,West,5,CUST102210,21730,2614.66,Consumer,Chennai"
"ORD211100,2022-08-14,Electronics,North,7,CUST101105,12943,3484.47,SME,Bengaluru"
"ORD211103,2023-10-17,Furniture,West,1,CUST102449,3568,397.29,Corporate,Chennai"
"ORD211104,2025-11-11,Electronics,North,7,CUST100147,26292,7481.89,SME,Chennai"
"ORD211105,2023-03-05,Office Supplies,Central,9,CUST103508,28503,6451.68,Consumer,Chennai"
"ORD211106,2023-05-07,Clothing,East,1,CUST103692,4753,807.54,Consumer,Mumbai"
"ORD211107,2022-05-19,Clothing,South,1,CUST103226,923,231.37,SME,Delhi"
"ORD211108,2023-10-17,Accessories,East,7,CUST102176,8631,490.11,SME,Ahmedabad"
"ORD211109,2025-05-07,Furniture,North,9,CUST102166,38556,8056.72,Corporate,Kolkata"
"ORD211110,2024-04-26,Office Supplies,South,5,CUST101293,17245,996.93,Corporate,Kolkata"
"ORD211111,2022-07-13,Office Supplies,South,4,CUST100415,4656,498.21,Consumer,Kolkata"
"ORD211112,2023-01-03,Accessories,Central,6,CUST103081,23526,3014.29,Corporate,Chennai"
"ORD211113,2023-11-18,Electronics,East,9,CUST102889,25830,6138.61,Corporate,Bengaluru"
"ORD211114,2024-09-01,Electronics,North,2,CUST101600,8978,2510.5,Corporate,Kolkata"
"ORD211115,2023-03-11,Office Supplies,South,5,CUST104273,3360,477.78,SME,Chennai"
"ORD211116,2022-09-08,Furniture,Central,4,CUST101200,4848,991.45,Corporate,Mumbai"
"ORD211117,2023-09-11,Electronics,South,3,CUST101874,11823,2888.89,Consumer,Pune"
"ORD211119,2025-12-19,Accessories,West,7,CUST103097,32361,9406.84,Corporate,Delhi"
"ORD211120,2025-12-07,Furniture,North,3,CUST103268,8352,2051.2,Consumer,Delhi"
"ORD211121,2023-10-31,Electronics,West,3,CUST101433,3393,197.22,Corporate,Mumbai"
"ORD211123,2022-02-07,Accessories,West,5,CUST103549,20180,5215.68,SME,Pune"
"ORD211124,2022-06-02,Electronics,East,3,CUST101776,14745,1768.24,Consumer,Mumbai"
"ORD211125,2023-07-13,Office Supplies,East,1,CUST103875,4042,285.46,Corporate,Kolkata"
"ORD211126,2023-07-18,Electronics,Central,2,CUST102985,8588,2485.48,SME,Kolkata"
"ORD211127,2023-10-14,Accessories,West,3,CUST103894,5430,787.44,Corporate,Delhi"
"ORD211128,2023-06-11,Clothing,South,4,CUST102311,5092,720.9,Corporate,Mumbai"
"ORD211129,2023-12-26,Clothing,East,5,CUST101724,10040,791.6,Consumer,Kolkata"
"ORD211130,2024-06-15,Office Supplies,West,9,CUST102074,13122,3364.22,Consumer,Mumbai"
"ORD211131,2024-06-12,Clothing,South,4,CUST101274,12884,2099.2,Corporate,Bengaluru"
"ORD211132,2025-01-30,Accessories,North,9,CUST100507,5859,736.03,SME,Kolkata"
"ORD211133,2023-07-04,Office Supplies,South,5,CUST100702,22625,5810.98,Consumer,Bengaluru"
"ORD211134,2025-07-06,Electronics,West,3,CUST103487,5703,1502.47,SME,Ahmedabad"
"ORD211135,2025-05-13,Furniture,West,7,CUST100827,20034,4577.35,Corporate,Mumbai"
"ORD211136,2025-04-10,Electronics,South,8,CUST103491,31216,4879.06,Corporate,Ahmedabad"
"ORD211137,2025-03-16,Accessories,South,9,CUST100823,20835,2601.87,Corporate,Bengaluru"
"ORD211138,2022-04-29,Office Supplies,East,9,CUST101693,16461,2941.99,Corporate,Bengaluru"
"ORD211139,2025-08-19,Electronics,West,6,CUST100892,10662,2020.7,Consumer,Bengaluru"
"ORD211140,2023-05-25,Office Supplies,East,9,CUST103150,39771,7624.59,Corporate,Chennai"
"ORD211142,2025-07-07,Furniture,North,2,CUST103127,3628,235.7,Corporate,Hyderabad"
"ORD211143,2025-10-08,Accessories,West,5,CUST101959,16215,3439.56,SME,Pune"
"ORD211144,2023-05-01,Electronics,East,7,CUST102908,8848,2363.94,Consumer,Delhi"
"ORD211145,2023-06-08,Furniture,North,7,CUST104297,20727,1717.0,SME,Bengaluru"
"ORD211146,2023-01-26,Accessories,East,6,CUST104318,14352,2704.73,Consumer,Hyderabad"
"ORD211147,2025-02-04,Accessories,East,3,CUST101152,4311,957.2,Consumer,Kolkata"
"ORD211148,2024-11-13,Clothing,West,6,CUST101464,19188,5568.55,Consumer,Kolkata"
"ORD211150,2023-11-14,Office Supplies,South,3,CUST102208,4431,1026.79,Corporate,Kolkata"
"ORD211151,2024-05-25,Furniture,West,2,CUST101472,5620,1099.97,SME,Chennai"
"ORD211153,2022-01-29,Accessories,Central,8,CUST103460,8768,549.54,SME,Chennai"
"ORD211154,2023-10-29,Clothing,South,3,CUST100881,6342,839.26,SME,Delhi"
"ORD211155,2023-04-25,Clothing,East,6,CUST102571,15714,4031.61,Corporate,Ahmedabad"
"ORD211156,2024-07-26,Furniture,East,1,CUST103360,4815,1004.8,Consumer,Kolkata"
"ORD211157,2023-03-20,Office Supplies,North,4,CUST103560,12604,1349.4,Consumer,Delhi"
"ORD211158,2023-12-09,Clothing,West,5,CUST101050,12585,3753.39,Corporate,Kolkata"
"ORD211159,2023-02-04,Clothing,North,5,CUST100368,4810,1137.57,Corporate,Chennai"
"ORD211160,2023-05-06,Clothing,East,1,CUST101916,3679,357.66,SME,Hyderabad"
"ORD211162,2025-06-25,Clothing,North,5,CUST103325,8710,2245.46,Corporate,Ahmedabad"
"ORD211165,2022-05-11,Electronics,Central,5,CUST103432,17870,1252.5,SME,Delhi"
"ORD211166,2022-05-11,Clothing,Central,9,CUST102367,24705,6260.87,Corporate,Ahmedabad"
"ORD211167,2023-12-29,Clothing,Central,5,CUST101457,18750,5286.05,Corporate,Kolkata"
"ORD211168,2024-09-05,Furniture,Central,9,CUST102681,38259,6692.23,Consumer,Hyderabad"
"ORD211169,2024-05-14,Furniture,South,5,CUST103762,17300,4156.71,SME,Bengaluru"
"ORD211170,2025-03-01,Electronics,West,1,CUST103089,3124,550.03,Corporate,Kolkata"
"ORD211171,2023-05-30,Accessories,North,7,CUST101210,34048,7156.26,Corporate,Hyderabad"
"ORD211172,2022-07-03,Electronics,Central,5,CUST101726,4825,1021.67,Consumer,Bengaluru"
"ORD211173,2025-10-16,Electronics,Central,5,CUST103321,4995,815.14,Corporate,Mumbai"
"ORD211174,2022-02-25,Furniture,North,6,CUST101220,14826,2055.99,Consumer,Ahmedabad"
"ORD211175,2024-09-06,Furniture,North,6,CUST104036,6138,975.77,Corporate,Bengaluru"
"ORD211176,2024-06-16,Accessories,West,7,CUST103990,8281,1617.01,Consumer,Hyderabad"
"ORD211177,2022-12-01,Clothing,East,8,CUST100188,30824,5603.27,Corporate,Chennai"
"ORD211178,2023-07-12,Accessories,West,1,CUST100846,4381,922.09,SME,Chennai"
"ORD211180,2024-08-20,Office Supplies,South,6,CUST100272,7002,1155.37,Consumer,Ahmedabad"
"ORD211181,2022-11-10,Furniture,West,1,CUST100948,968,65.47,Consumer,Chennai"
"ORD211182,2022-07-03,Office Supplies,South,5,CUST100269,20025,4782.31,Consumer,Chennai"
"ORD211184,2025-09-24,Furniture,West,9,CUST101306,16110,2198.3,Corporate,Kolkata"
"ORD211185,2024-02-21,Office Supplies,North,2,CUST102722,2936,626.97,SME,Mumbai"
"ORD211186,2023-10-29,Electronics,Central,7,CUST100858,28504,3895.22,Corporate,Hyderabad"
"ORD211187,2023-10-16,Clothing,North,9,CUST101780,23814,5535.07,Corporate,Pune"
"ORD211188,2022-08-31,Accessories,Central,8,CUST102875,4312,1144.69,SME,Chennai"
"ORD211190,2022-08-01,Electronics,Central,1,CUST103161,1188,105.82,SME,Hyderabad"
"ORD211192,2023-01-25,Accessories,Central,1,CUST100379,4408,1027.7,SME,Mumbai"
"ORD211193,2025-09-21,Accessories,Central,8,CUST102214,29000,3424.95,Consumer,Kolkata"
"ORD211195,2025-07-21,Office Supplies,South,6,CUST100569,17100,4888.18,Consumer,Bengaluru"
"ORD211196,2023-03-31,Office Supplies,North,2,CUST103904,8582,1155.17,Corporate,Ahmedabad"
"ORD211197,2024-05-27,Office Supplies,South,9,CUST100125,32427,6598.49,Consumer,Ahmedabad"
"ORD211198,2024-06-25,Electronics,East,1,CUST100344,3803,559.33,Consumer,Ahmedabad"
"ORD211200,2025-11-08,Furniture,North,2,CUST104025,8396,2084.39,Corporate,Bengaluru"
"ORD211201,2024-04-10,Accessories,West,7,CUST100766,30618,2806.31,SME,Delhi"
"ORD211202,2022-04-16,Electronics,East,1,CUST103497,3011,542.39,SME,Pune"
"ORD211204,2024-11-17,Accessories,East,8,CUST102258,25992,7311.9,SME,Kolkata"
"ORD211205,2025-09-09,Electronics,North,7,CUST103048,33313,3305.35,SME,Hyderabad"
"ORD211206,2023-05-19,Accessories,South,8,CUST102313,39200,11235.63,Corporate,Bengaluru"
"ORD211207,2023-01-29,Electronics,West,6,CUST102301,17232,2667.82,SME,Kolkata"
"ORD211208,2025-06-01,Clothing,West,8,CUST100029,4880,1309.7,SME,Mumbai"
"ORD211209,2023-12-22,Electronics,South,5,CUST103376,22680,3766.6,Corporate,Ahmedabad"
"ORD211210,2024-07-22,Office Supplies,North,9,CUST103524,29115,5923.7,SME,Delhi"
"ORD211211,2023-10-10,Accessories,South,1,CUST101819,1395,414.35,Corporate,Pune"
"ORD211213,2023-10-06,Accessories,Central,6,CUST102015,8226,811.92,SME,Bengaluru"
"ORD211214,2024-03-22,Furniture,Central,8,CUST102746,30704,3556.23,SME,Hyderabad"
"ORD211215,2024-11-29,Furniture,West,2,CUST101931,1980,328.23,Corporate,Mumbai"
"ORD211216,2023-11-30,Office Supplies,West,1,CUST104125,3535,694.64,Corporate,Hyderabad"
"ORD211217,2022-01-31,Clothing,North,1,CUST104256,1535,100.19,Corporate,Hyderabad"
"ORD211218,2022-08-29,Furniture,East,2,CUST103721,8514,518.36,SME,Chennai"
"ORD211219,2024-01-25,Electronics,South,5,CUST101446,20570,3380.74,Consumer,Ahmedabad"
"ORD211220,2024-04-26,Office Supplies,East,7,CUST103915,19901,3599.77,Consumer,Chennai"
"ORD211221,2022-07-04,Clothing,West,9,CUST101211,28377,1984.8,Corporate,Kolkata"
"ORD211222,2024-10-21,Electronics,South,4,CUST103012,7452,1258.4,Corporate,Mumbai"
"ORD211223,2023-02-01,Accessories,West,9,CUST103620,34686,8502.84,SME,Kolkata"
"ORD211224,2025-10-07,Furniture,North,3,CUST101534,14244,2667.54,Consumer,Mumbai"
"ORD211225,2022-11-24,Electronics,South,6,CUST103277,5118,867.19,Corporate,Hyderabad"
"ORD211226,2022-04-28,Clothing,West,9,CUST103442,23238,1577.04,Corporate,Chennai"
"ORD211227,2022-12-29,Office Supplies,Central,1,CUST102521,4073,1202.09,Corporate,Hyderabad"
"ORD211228,2025-02-28,Electronics,Central,4,CUST101905,2716,503.27,SME,Delhi"
"ORD211229,2025-12-30,Office Supplies,West,5,CUST103550,11130,1807.06,Consumer,Pune"
"ORD211231,2025-02-22,Clothing,North,8,CUST104152,33832,7922.11,Corporate,Pune"
"ORD211232,2024-11-28,Clothing,North,2,CUST101090,2438,289.9,SME,Ahmedabad"
"ORD211233,2025-03-05,Furniture,West,6,CUST100027,8868,621.33,SME,Pune"
"ORD211234,2024-09-30,Clothing,North,7,CUST103178,25550,5876.82,Consumer,Pune"
"ORD211235,2025-12-11,Electronics,South,6,CUST103747,8076,1374.36,SME,Mumbai"
"ORD211237,2024-11-16,Electronics,Central,6,CUST102942,10776,2827.89,Corporate,Kolkata"
"ORD211238,2022-06-30,Accessories,West,4,CUST100690,2668,431.81,SME,Delhi"
"ORD211239,2023-08-26,Clothing,South,9,CUST102502,5166,444.2,Corporate,Hyderabad"
"ORD211240,2023-12-24,Clothing,North,1,CUST102392,4249,572.19,Corporate,Kolkata"
"ORD211242,2022-08-07,Furniture,East,4,CUST101758,15784,4656.54,SME,Delhi"
"ORD211243,2023-06-26,Furniture,North,3,CUST104056,13653,3241.88,Consumer,Chennai"
"ORD211244,2022-02-11,Clothing,Central,5,CUST102762,16175,1006.33,Consumer,Ahmedabad"
"ORD211245,2022-09-29,Clothing,Central,3,CUST102950,13956,1536.22,Consumer,Delhi"
"ORD211246,2022-07-10,Office Supplies,Central,1,CUST101386,1940,328.03,Consumer,Chennai"
"ORD211247,2023-10-10,Clothing,Central,8,CUST101986,26648,6109.14,Consumer,Pune"
"ORD211248,2022-01-06,Electronics,East,9,CUST102190,36072,7530.41,Corporate,Ahmedabad"
"ORD211249,2023-09-24,Accessories,West,6,CUST101661,9516,1525.48,Consumer,Bengaluru"
"ORD211251,2025-02-14,Clothing,West,6,CUST101976,9474,575.81,SME,Chennai"
"ORD211252,2024-09-02,Electronics,East,6,CUST102762,7200,2158.1,Consumer,Ahmedabad"
"ORD211254,2025-10-18,Clothing,South,9,CUST102669,12708,1660.9,Corporate,Hyderabad"
"ORD211255,2025-04-28,Furniture,South,4,CUST103219,19068,1467.05,Corporate,Delhi"
"ORD211257,2025-05-05,Furniture,West,8,CUST100351,9808,2737.58,Consumer,Mumbai"
"ORD211258,2023-02-03,Accessories,East,6,CUST100373,16938,3746.7,Corporate,Pune"
"ORD211259,2022-09-16,Accessories,North,1,CUST102832,4932,330.57,Consumer,Mumbai"
"ORD211260,2023-12-27,Clothing,South,6,CUST102016,17898,2592.66,Corporate,Kolkata"
"ORD211261,2023-03-04,Clothing,South,2,CUST100203,7142,1640.08,Corporate,Delhi"
"ORD211263,2023-01-09,Accessories,West,2,CUST102649,1428,300.9,Consumer,Pune"
"ORD211265,2025-04-29,Electronics,West,7,CUST100903,21063,1560.17,Consumer,Mumbai"
"ORD211266,2025-10-04,Office Supplies,Central,8,CUST101055,6872,1610.27,Consumer,Bengaluru"
"ORD211267,2024-12-23,Furniture,Central,3,CUST102738,14634,2332.29,SME,Delhi"
"ORD211268,2022-06-25,Furniture,North,1,CUST100345,794,71.62,Consumer,Kolkata"
"ORD211269,2025-07-01,Electronics,East,1,CUST100746,4958,1396.81,Consumer,Ahmedabad"
"ORD211271,2023-05-02,Accessories,East,1,CUST103858,991,228.81,Consumer,Hyderabad"
"ORD211272,2023-08-27,Clothing,North,3,CUST102169,14010,2266.0,Corporate,Bengaluru"
"ORD211273,2023-07-26,Clothing,Central,5,CUST101659,21885,4616.8,Corporate,Bengaluru"
"ORD211275,2025-03-17,Furniture,South,4,CUST104111,17232,1451.58,Consumer,Pune"
"ORD211276,2023-08-14,Accessories,North,8,CUST100437,25904,6993.24,Consumer,Mumbai"
"ORD211277,2024-01-16,Furniture,North,3,CUST104305,1737,441.77,Corporate,Bengaluru"
"ORD211278,2022-11-07,Clothing,South,8,CUST102207,14112,1190.16,Corporate,Mumbai"
"ORD211279,2025-11-07,Electronics,North,6,CUST103123,16554,2163.71,SME,Delhi"
"ORD211280,2024-03-12,Accessories,West,4,CUST102428,19944,1341.39,Consumer,Mumbai"
"ORD211281,2022-02-20,Electronics,South,3,CUST103423,10944,1491.58,Consumer,Delhi"
"ORD211283,2024-10-11,Accessories,West,6,CUST103561,12618,642.2,Corporate,Bengaluru"
"ORD211285,2022-02-08,Accessories,South,8,CUST101458,25200,6723.57,Corporate,Delhi"
"ORD211286,2023-06-29,Clothing,West,5,CUST101603,12255,1566.37,SME,Bengaluru"
"ORD211287,2023-06-08,Accessories,West,7,CUST101067,17367,4012.53,Consumer,Delhi"
"ORD211288,2025-08-14,Clothing,West,7,CUST102840,28637,1823.14,SME,Ahmedabad"
"ORD211289,2022-09-15,Accessories,South,6,CUST103578,10998,2081.9,Corporate,Mumbai"
"ORD211290,2023-12-04,Accessories,North,5,CUST100661,15735,4236.31,Consumer,Delhi"
"ORD211291,2023-10-21,Furniture,East,2,CUST101193,2948,448.0,Consumer,Bengaluru"
"ORD211292,2025-09-20,Clothing,South,3,CUST100074,3498,719.55,Corporate,Hyderabad"
"ORD211293,2022-06-19,Office Supplies,East,3,CUST101195,9984,2082.02,Corporate,Chennai"
"ORD211294,2025-01-18,Accessories,West,5,CUST101005,15960,3718.39,SME,Hyderabad"
"ORD211295,2022-08-21,Electronics,West,2,CUST101460,7090,759.37,SME,Bengaluru"
"ORD211296,2025-04-29,Furniture,North,1,CUST102684,826,195.74,Corporate,Kolkata"
"ORD211297,2023-01-25,Furniture,West,4,CUST102773,15968,1746.78,Corporate,Mumbai"
"ORD211298,2023-12-14,Accessories,East,3,CUST103522,5859,1168.74,SME,Kolkata"
"ORD211299,2023-02-26,Office Supplies,South,3,CUST102842,3750,337.6,Corporate,Pune"
"ORD211300,2022-11-06,Furniture,South,6,CUST103722,16398,3838.19,Corporate,Hyderabad"
"ORD211301,2022-01-09,Clothing,North,9,CUST100646,37494,4568.17,Consumer,Pune"
"ORD211303,2025-08-03,Accessories,West,5,CUST102232,5975,532.03,SME,Bengaluru"
"ORD211304,2024-04-02,Office Supplies,Central,2,CUST100728,8386,903.8,Consumer,Delhi"
"ORD211305,2024-09-13,Clothing,North,6,CUST103238,10506,2671.75,SME,Chennai"
"ORD211306,2022-06-16,Clothing,North,1,CUST103378,1785,130.77,SME,Delhi"
"ORD211307,2023-02-20,Office Supplies,Central,1,CUST103161,3522,262.08,SME,Hyderabad"
"ORD211308,2025-02-25,Electronics,South,9,CUST103290,32931,8018.6,SME,Pune"
"ORD211311,2022-12-12,Electronics,Central,8,CUST103700,37280,3161.92,SME,Hyderabad"
