Order ID,Order Date,Product Category,Region,Quantity,Customer ID,Revenue,Profit
ORD209770,13-03-2023,Furniture,West,8,CUST103894,11152,2570.75
ORD209771,06-12-2024,Furniture,North,7,CUST104206,30492,7911.67
ORD209772,15-05-2022,Clothing,Central,5,CUST102810,12185,2041.95
ORD209773,13-03-2025,Accessories,West,2,CUST101291,1584,369.16
ORD209774,13-06-2024,Electronics,East,5,CUST102924,24815,1665.00
ORD209775,28-02-2024,Office Supplies,North,5,CUST103634,5460,679.65
ORD209776,07-01-2022,Furniture,South,2,CUST100047,4886,638.07
ORD209777,16-10-2024,Furniture,Central,1,CUST102768,4362,736.72
ORD209778,02-12-2022,Office Supplies,North,5,CUST101513,21485,4548.67
ORD209779,31-05-2022,Electronics,North,6,CUST100069,4134,692.59
ORD209780,04-06-2023,Furniture,South,7,CUST103702,15932,4154.91
ORD209781,11-09-2022,Office Supplies,East,2,CUST104953,6606,756.70
ORD209782,02-12-2025,Furniture,West,6,CUST104096,5676,475.18
ORD209783,06-03-2023,Accessories,West,8,CUST103983,10232,1460.19
ORD209784,04-01-2025,Accessories,South,6,CUST102861,28164,3115.46
ORD209785,22-04-2025,Furniture,South,3,CUST104910,13401,2658.36
ORD209786,27-10-2024,Furniture,West,3,CUST104175,2541,489.33
ORD209787,08-10-2024,Accessories,East,7,CUST102470,26411,6185.62
ORD209788,30-03-2023,Furniture,East,2,CUST104572,1876,462.46
ORD209789,17-09-2024,Electronics,North,3,CUST101585,4704,402.09
ORD209790,18-06-2024,Electronics,South,7,CUST101433,30093,4096.37
ORD209791,16-12-2024,Clothing,South,9,CUST102013,44487,3099.57
ORD209792,13-02-2022,Electronics,South,1,CUST101440,3930,864.33
ORD209793,16-09-2022,Furniture,West,5,CUST100362,14510,3632.65
ORD209794,24-10-2023,Furniture,West,2,CUST101299,8154,2367.68
ORD209795,01-08-2024,Office Supplies,West,5,CUST101252,6315,1826.63
ORD209796,19-07-2024,Electronics,East,6,CUST100332,12528,2605.23
ORD209797,04-12-2023,Accessories,West,8,CUST104679,16072,3774.24
ORD209798,06-12-2025,Accessories,North,7,CUST103537,26054,2662.09
ORD209799,05-08-2023,Clothing,West,5,CUST103052,13370,2617.12
ORD209800,27-01-2025,Office Supplies,East,5,CUST100680,17275,2292.53
ORD209801,06-04-2022,Accessories,South,2,CUST102314,5580,431.11
ORD209802,16-08-2024,Clothing,North,6,CUST101590,20400,3521.81
ORD209803,12-05-2024,Electronics,East,3,CUST103301,11034,1713.25
ORD209804,13-11-2024,Office Supplies,Central,6,CUST101002,26196,1762.91
ORD209805,16-04-2024,Office Supplies,South,3,CUST104654,12843,3706.47
ORD209806,08-05-2023,Furniture,West,2,CUST104173,8530,2466.10
ORD209807,10-01-2023,Electronics,East,8,CUST102919,33048,6268.84
ORD209808,25-08-2023,Office Supplies,Central,4,CUST100817,16760,4794.98
ORD209809,08-06-2024,Clothing,East,5,CUST104960,5975,684.44
ORD209810,04-09-2024,Accessories,West,9,CUST101908,27324,6773.02
ORD209811,05-04-2025,Electronics,East,4,CUST100360,4648,1335.32
ORD209812,10-08-2022,Electronics,Central,1,CUST100060,1271,189.15
ORD209813,15-12-2022,Office Supplies,East,6,CUST104102,18162,2281.57
ORD209814,24-09-2025,Office Supplies,North,5,CUST101294,8975,2007.20
ORD209815,24-12-2023,Office Supplies,North,3,CUST102894,8613,1450.79
ORD209816,23-12-2022,Clothing,West,5,CUST104616,21580,3121.20
ORD209817,14-01-2024,Furniture,Central,8,CUST100212,26320,6433.89
ORD209818,16-01-2023,Office Supplies,Central,1,CUST101188,2897,318.14
ORD209819,06-10-2025,Furniture,Central,4,CUST100230,10644,2363.43
ORD209820,23-11-2025,Furniture,Central,3,CUST100667,6648,976.61
ORD209821,09-12-2025,Electronics,Central,4,CUST102411,3700,426.72
ORD209822,20-04-2023,Accessories,South,2,CUST102062,1244,351.75
ORD209823,14-02-2022,Accessories,East,2,CUST103189,9298,1041.15
ORD209824,08-01-2023,Clothing,Central,2,CUST104183,3864,566.88
ORD209825,28-05-2025,Clothing,North,3,CUST100750,4842,993.93
ORD209826,07-10-2025,Accessories,East,9,CUST102274,8982,586.28
ORD209827,22-05-2024,Accessories,West,5,CUST103897,24185,1826.84
ORD209828,13-11-2024,Electronics,West,4,CUST103726,3580,741.90
ORD209829,19-01-2023,Electronics,Central,4,CUST101267,11244,2224.04
ORD209830,24-04-2024,Accessories,South,3,CUST100420,14817,2973.27
ORD209831,28-09-2025,Office Supplies,South,9,CUST104097,11628,2305.79
ORD209832,18-01-2024,Office Supplies,East,1,CUST104526,3360,869.10
ORD209833,20-03-2025,Electronics,South,6,CUST101383,4044,536.23
ORD209834,05-12-2025,Furniture,West,4,CUST104731,11048,1037.38
ORD209835,08-05-2023,Accessories,Central,8,CUST103908,31928,8759.66
ORD209836,10-05-2024,Clothing,North,7,CUST103654,3773,716.38
ORD209837,24-04-2024,Office Supplies,West,3,CUST104675,11370,2811.14
ORD209838,07-07-2024,Furniture,West,5,CUST100146,14560,1426.70
ORD209839,16-10-2024,Office Supplies,East,4,CUST103853,17232,2859.21
ORD209840,23-11-2024,Furniture,South,4,CUST102885,10764,856.36
ORD209841,22-02-2025,Accessories,North,8,CUST104841,15248,1139.48
ORD209842,20-08-2024,Accessories,North,9,CUST103884,31275,5115.07
ORD209843,08-03-2024,Accessories,South,4,CUST101353,17556,3489.62
ORD209844,10-03-2025,Electronics,Central,2,CUST103884,7032,1982.25
ORD209845,24-10-2024,Furniture,South,1,CUST100770,4951,307.99
ORD209846,07-12-2024,Clothing,Central,4,CUST102123,13628,1950.99
ORD209847,08-06-2025,Clothing,North,8,CUST102339,31096,7304.77
ORD209848,24-11-2022,Accessories,East,5,CUST103461,6530,822.74
ORD209849,12-05-2024,Clothing,West,2,CUST101773,8948,2131.70
ORD209850,22-08-2025,Office Supplies,North,4,CUST102676,6588,1894.75
ORD209851,29-09-2024,Furniture,North,4,CUST104136,4864,958.86
ORD209852,14-11-2024,Furniture,North,5,CUST101740,18675,2104.05
ORD209853,12-06-2023,Furniture,West,2,CUST104541,3702,735.90
ORD209854,02-12-2023,Office Supplies,Central,7,CUST100392,11984,1507.92
ORD209855,23-02-2024,Electronics,East,5,CUST101673,22250,2054.69
ORD209856,15-04-2023,Office Supplies,East,4,CUST100040,14772,3665.83
ORD209857,26-10-2025,Furniture,East,8,CUST102970,5880,1268.47
ORD209858,25-10-2022,Furniture,Central,2,CUST102057,1044,274.05
ORD209859,19-12-2025,Furniture,South,1,CUST100560,2517,674.58
ORD209860,21-01-2025,Clothing,South,6,CUST100914,26172,3642.15
ORD209861,09-02-2022,Electronics,East,8,CUST102095,9928,775.69
ORD209862,13-07-2025,Office Supplies,North,7,CUST103195,5488,921.29
ORD209863,23-09-2023,Furniture,North,9,CUST101174,36045,4997.02
ORD209864,08-11-2024,Accessories,West,1,CUST101635,3721,775.18
ORD209865,28-07-2025,Electronics,South,3,CUST104545,12285,3203.25
ORD209866,15-03-2025,Accessories,North,9,CUST104882,12123,2459.55
ORD209867,13-07-2022,Electronics,East,5,CUST102685,3460,182.32
ORD209868,08-05-2024,Furniture,West,6,CUST103762,8550,1717.32
ORD209869,10-07-2023,Electronics,South,7,CUST102314,18081,1487.62
ORD209870,21-10-2024,Electronics,West,3,CUST103330,3735,482.45
ORD209871,08-07-2022,Furniture,North,7,CUST103835,25263,2780.78
ORD209872,24-10-2024,Accessories,East,3,CUST102492,13014,2286.68
ORD209873,14-12-2024,Accessories,East,6,CUST104573,24822,6126.46
ORD209874,06-03-2024,Clothing,East,8,CUST102632,27128,1615.21
ORD209875,08-10-2024,Accessories,North,7,CUST101615,5355,345.04
ORD209876,12-11-2024,Accessories,Central,5,CUST101031,13020,3772.86
ORD209877,24-07-2024,Electronics,East,6,CUST101192,22650,3620.96
ORD209878,02-02-2024,Clothing,Central,4,CUST104845,10504,2469.02
ORD209879,25-08-2022,Furniture,East,2,CUST102199,2640,710.15
ORD209880,19-04-2022,Furniture,Central,7,CUST100380,14784,2150.11
ORD209881,08-09-2025,Office Supplies,South,4,CUST103032,8844,1654.21
ORD209882,20-05-2022,Clothing,South,6,CUST103839,20148,5367.29
ORD209883,22-08-2023,Electronics,East,2,CUST101350,6282,1255.65
ORD209884,28-10-2024,Office Supplies,West,2,CUST101453,3636,353.05
ORD209885,13-11-2025,Office Supplies,West,6,CUST104686,5352,1068.83
ORD209886,22-10-2025,Furniture,North,8,CUST103131,31576,9206.26
ORD209887,24-03-2023,Accessories,South,1,CUST101151,4338,1286.56
ORD209888,26-05-2024,Electronics,South,7,CUST101406,14889,4126.30
ORD209889,11-03-2022,Clothing,West,6,CUST101193,3138,723.26
ORD209890,18-08-2023,Office Supplies,East,5,CUST100551,12720,3440.65
ORD209891,06-11-2025,Electronics,North,8,CUST101050,25016,3816.40
ORD209892,30-05-2023,Furniture,South,1,CUST102052,4015,543.77
ORD209893,20-02-2024,Office Supplies,North,5,CUST103379,21195,6331.79
ORD209894,23-06-2024,Office Supplies,South,6,CUST101766,14634,3959.06
ORD209895,15-10-2024,Furniture,Central,4,CUST100252,7368,579.47
ORD209896,12-07-2022,Furniture,Central,2,CUST100178,6824,1723.23
ORD209897,14-06-2022,Furniture,North,8,CUST100256,14400,763.66
ORD209898,25-09-2023,Electronics,West,5,CUST103915,9315,1458.86
ORD209899,19-09-2023,Electronics,West,6,CUST104852,26232,1864.03
ORD209900,09-04-2025,Electronics,South,9,CUST102736,41643,5917.35
ORD209901,27-09-2025,Accessories,Central,2,CUST101479,3128,789.96
ORD209902,25-06-2022,Office Supplies,Central,5,CUST102601,19345,1692.98
ORD209903,31-03-2025,Electronics,North,1,CUST101167,2440,336.56
ORD209904,07-04-2023,Accessories,North,3,CUST103616,10518,1197.31
ORD209905,16-03-2025,Office Supplies,West,6,CUST102642,24150,1992.52
ORD209906,24-02-2022,Electronics,West,8,CUST103672,27656,8083.61
ORD209907,31-08-2024,Furniture,West,5,CUST103039,15725,2493.08
ORD209908,09-07-2023,Clothing,East,4,CUST103382,16948,939.80
ORD209909,27-03-2024,Electronics,Central,5,CUST100747,4675,1025.62
ORD209910,01-03-2023,Clothing,Central,4,CUST102760,2360,427.68
ORD209911,14-04-2022,Electronics,North,2,CUST102710,2976,758.74
ORD209912,08-02-2022,Furniture,Central,1,CUST104893,2371,334.11
ORD209913,02-02-2022,Clothing,North,8,CUST102492,38232,10613.56
ORD209914,04-09-2023,Accessories,East,1,CUST100095,4603,262.24
ORD209915,12-11-2023,Furniture,West,2,CUST104439,7660,1386.98
ORD209916,09-03-2022,Clothing,East,5,CUST104810,11785,2029.29
ORD209917,11-04-2025,Clothing,West,8,CUST100243,31648,1675.79
ORD209918,29-04-2023,Furniture,West,3,CUST103708,7542,496.51
ORD209919,28-03-2024,Furniture,North,9,CUST100537,11835,1443.25
ORD209920,18-12-2023,Furniture,West,6,CUST103466,14916,2889.08
ORD209921,07-07-2025,Office Supplies,East,3,CUST104371,13782,1400.70
ORD209922,05-05-2023,Accessories,South,7,CUST101835,34230,3285.84
ORD209923,13-08-2023,Electronics,North,7,CUST103857,26628,2235.63
ORD209924,02-01-2025,Clothing,West,7,CUST103796,14497,4087.84
ORD209925,13-07-2023,Electronics,West,4,CUST101677,12532,2395.84
ORD209926,03-07-2024,Furniture,Central,6,CUST100601,9084,1013.54
ORD209927,29-11-2025,Accessories,North,3,CUST103512,9102,2665.10
ORD209928,13-01-2025,Accessories,North,4,CUST104629,17620,2679.84
ORD209929,19-09-2023,Office Supplies,East,3,CUST104035,6048,471.99
ORD209930,15-01-2024,Furniture,South,3,CUST101073,7878,1400.41
ORD209931,02-03-2023,Clothing,East,1,CUST101635,3954,627.72
ORD209932,06-04-2025,Office Supplies,East,5,CUST100271,23945,4894.37
ORD209933,21-05-2023,Furniture,East,3,CUST103942,6186,1390.45
ORD209934,06-12-2022,Office Supplies,South,1,CUST104064,3749,511.74
ORD209935,11-08-2024,Electronics,East,9,CUST101506,14742,1368.00
ORD209936,16-03-2024,Furniture,North,4,CUST104418,16324,2503.95
ORD209937,26-05-2023,Clothing,South,9,CUST101811,13941,2456.73
ORD209938,19-06-2022,Clothing,West,2,CUST100192,1504,250.54
ORD209939,29-11-2024,Furniture,Central,2,CUST100507,5394,315.35
ORD209940,03-07-2025,Office Supplies,Central,4,CUST101161,11988,2979.79
ORD209941,24-09-2024,Accessories,North,4,CUST103522,19980,2713.12
ORD209942,27-07-2022,Furniture,Central,5,CUST103999,19260,2373.43
ORD209943,07-02-2024,Clothing,Central,1,CUST103540,2435,251.67
ORD209944,26-05-2023,Electronics,Central,5,CUST104567,14450,2828.14
ORD209945,28-01-2023,Clothing,West,2,CUST101658,8238,1625.11
ORD209946,16-04-2023,Accessories,Central,5,CUST102135,22900,3611.73
ORD209947,20-12-2025,Clothing,East,6,CUST104531,10758,2347.04
ORD209948,26-07-2022,Accessories,North,3,CUST104233,5364,319.40
ORD209949,16-02-2024,Furniture,North,4,CUST103803,18540,4646.43
ORD209950,06-04-2023,Clothing,North,5,CUST103833,19705,2247.42
ORD209951,16-09-2023,Office Supplies,West,6,CUST101865,17550,2933.72
ORD209952,06-01-2024,Office Supplies,West,9,CUST103944,27936,6600.08
ORD209953,28-02-2022,Clothing,Central,9,CUST102973,32148,3006.75
ORD209954,06-11-2024,Clothing,East,6,CUST104212,5472,1508.61
ORD209955,04-05-2024,Electronics,Central,1,CUST100846,4386,368.14
ORD209956,20-01-2024,Clothing,North,6,CUST100958,12372,3132.55
ORD209957,16-03-2025,Electronics,East,3,CUST102903,7518,1125.25
ORD209958,11-05-2022,Electronics,North,5,CUST101097,8645,787.02
ORD209959,05-07-2025,Electronics,East,5,CUST103091,13755,3677.87
ORD209960,02-01-2024,Electronics,South,4,CUST101052,3748,873.60
ORD209961,29-12-2024,Furniture,West,3,CUST102753,13608,1461.56
ORD209962,28-10-2025,Office Supplies,West,1,CUST101729,4181,904.37
ORD209963,01-01-2025,Electronics,North,7,CUST101991,26278,2338.40
ORD209964,22-03-2024,Office Supplies,North,8,CUST104917,32208,9465.30
ORD209965,12-06-2023,Electronics,South,5,CUST103928,7185,1344.60
ORD209966,25-01-2024,Office Supplies,Central,8,CUST101297,21192,1856.41
ORD209967,19-05-2024,Clothing,East,4,CUST101772,9724,646.93
ORD209968,01-04-2022,Clothing,South,8,CUST101744,34984,7252.73
ORD209969,04-06-2024,Office Supplies,South,3,CUST104381,9033,1907.40
ORD209970,21-04-2025,Electronics,North,8,CUST101287,22088,6510.03
ORD209971,30-08-2023,Furniture,North,6,CUST103740,28686,4996.59
ORD209972,13-05-2022,Office Supplies,Central,9,CUST101874,16092,2169.03
ORD209973,08-04-2024,Accessories,Central,5,CUST103537,9255,2105.76
ORD209974,25-06-2023,Furniture,North,1,CUST102697,548,137.32
ORD209975,20-06-2022,Accessories,West,8,CUST100632,29408,6517.33
ORD209976,03-02-2025,Office Supplies,Central,3,CUST103817,3393,800.17
ORD209977,12-03-2023,Electronics,South,5,CUST104661,23120,5157.54
ORD209978,13-11-2022,Accessories,North,2,CUST104420,3656,341.63
ORD209979,15-04-2022,Office Supplies,East,7,CUST104118,29834,7537.63
ORD209980,02-07-2024,Furniture,East,5,CUST100222,23870,4927.13
ORD209981,15-05-2023,Electronics,West,7,CUST100838,9373,1386.09
ORD209982,12-07-2025,Accessories,North,7,CUST104883,17612,3800.24
ORD209983,24-01-2022,Office Supplies,South,5,CUST100038,9890,2588.07
ORD209984,29-05-2023,Electronics,West,5,CUST101794,17100,4541.12
ORD209985,08-06-2022,Electronics,South,9,CUST100770,15660,2089.87
ORD209986,02-11-2024,Clothing,East,3,CUST102974,13335,1060.36
ORD209987,18-03-2023,Electronics,South,8,CUST103334,8432,892.24
ORD209988,20-12-2022,Office Supplies,East,1,CUST102432,3918,790.38
ORD209989,27-05-2022,Furniture,Central,4,CUST100704,8316,1489.64
ORD209990,16-04-2023,Clothing,East,2,CUST104677,8528,1480.20
ORD209991,06-05-2022,Office Supplies,East,3,CUST103750,3597,452.62
ORD209992,15-01-2024,Office Supplies,West,6,CUST104203,4434,305.59
ORD209993,22-09-2022,Office Supplies,West,4,CUST104866,13252,1659.77
ORD209994,21-06-2025,Accessories,North,1,CUST101210,3022,673.83
ORD209995,07-12-2022,Accessories,North,5,CUST100763,21975,4515.80
ORD209996,16-01-2022,Furniture,East,3,CUST100351,4827,575.17
ORD209997,08-03-2025,Office Supplies,Central,2,CUST100275,1366,331.91
ORD209998,20-08-2024,Accessories,North,4,CUST103555,5008,1451.07
ORD209999,15-01-2022,Accessories,East,4,CUST100282,15900,1798.92
ORD210000,18-04-2022,Accessories,West,3,CUST103667,5448,1343.85
ORD210001,23-08-2022,Furniture,North,5,CUST102834,4595,1133.17
ORD210002,13-07-2024,Furniture,North,5,CUST101718,4375,803.29
ORD210003,15-06-2022,Office Supplies,East,8,CUST100318,10560,554.47
ORD210004,19-06-2024,Clothing,East,7,CUST100724,33530,4143.15
ORD210005,12-01-2022,Office Supplies,South,9,CUST104563,26199,1566.15
ORD210006,14-05-2023,Accessories,South,7,CUST101668,7322,1114.12
ORD210007,19-04-2022,Accessories,Central,2,CUST104470,1768,339.90
ORD210008,29-06-2025,Electronics,North,3,CUST103987,4380,698.27
ORD210009,24-10-2023,Office Supplies,South,6,CUST103787,15438,3450.28
ORD210010,28-06-2022,Accessories,East,1,CUST103260,4446,483.63
ORD210011,08-01-2022,Accessories,North,8,CUST103261,32176,2236.54
ORD210012,01-03-2025,Clothing,South,7,CUST101524,19152,1766.45
ORD210013,04-04-2023,Electronics,Central,6,CUST101726,5154,602.16
ORD210014,17-09-2024,Office Supplies,Central,5,CUST104245,9510,1053.92
ORD210015,22-06-2023,Furniture,Central,5,CUST103163,23840,4251.94
ORD210016,31-01-2023,Office Supplies,Central,8,CUST104809,25112,6893.89
ORD210017,25-05-2022,Office Supplies,East,8,CUST100239,31520,4385.54
ORD210018,26-07-2024,Clothing,Central,3,CUST100610,1794,127.54
ORD210019,15-07-2024,Office Supplies,West,9,CUST101839,14409,3674.21
ORD210020,07-02-2022,Clothing,Central,3,CUST104331,10428,563.55
ORD210021,07-06-2025,Clothing,South,8,CUST100228,23520,4207.31
ORD210022,13-10-2025,Accessories,North,7,CUST100755,31402,7921.57
ORD210023,01-01-2025,Furniture,South,9,CUST100307,24642,4721.66
ORD210024,25-01-2023,Clothing,North,9,CUST101308,8424,2380.12
ORD210025,14-09-2022,Electronics,East,1,CUST103289,2701,155.30
ORD210026,02-04-2025,Electronics,North,1,CUST101352,1421,405.63
ORD210027,16-01-2025,Furniture,West,3,CUST103250,7299,1732.99
ORD210028,13-11-2025,Clothing,Central,7,CUST103306,9877,1302.67
ORD210029,26-12-2024,Furniture,South,3,CUST100921,8526,1764.16
ORD210030,10-08-2025,Accessories,North,3,CUST100735,10803,2057.93
ORD210031,06-07-2024,Electronics,South,4,CUST103402,9968,2767.29
ORD210032,18-12-2022,Office Supplies,Central,8,CUST104124,29392,4502.91
ORD210033,25-01-2023,Electronics,East,1,CUST103864,564,42.23
ORD210034,17-01-2025,Clothing,Central,4,CUST102196,19880,1335.41
ORD210035,19-02-2024,Furniture,East,4,CUST104099,2920,447.97
ORD210036,05-04-2025,Electronics,South,8,CUST103363,9128,2705.74
ORD210037,06-06-2023,Office Supplies,East,7,CUST102730,17990,3682.97
ORD210038,05-02-2025,Office Supplies,East,4,CUST103804,7376,1736.69
ORD210039,20-03-2023,Furniture,East,8,CUST104178,17120,4975.51
ORD210040,13-07-2023,Furniture,East,3,CUST101177,7767,1675.97
ORD210041,26-07-2024,Electronics,East,7,CUST101827,24773,4966.69
ORD210042,28-02-2024,Clothing,North,9,CUST100918,11106,1078.51
ORD210043,02-10-2025,Accessories,East,6,CUST103045,20178,2469.62
ORD210044,24-03-2022,Office Supplies,East,4,CUST100475,9364,2528.11
ORD210045,03-02-2022,Furniture,Central,4,CUST103752,14112,2496.93
ORD210046,09-06-2025,Accessories,Central,1,CUST100330,3662,973.77
ORD210047,05-05-2023,Accessories,Central,6,CUST100348,13944,752.30
ORD210048,19-04-2025,Accessories,East,3,CUST100467,6153,1086.01
ORD210049,18-10-2022,Clothing,Central,3,CUST101751,8022,1033.41
ORD210050,01-06-2025,Furniture,North,1,CUST100686,3683,442.41
ORD210051,13-12-2023,Office Supplies,South,7,CUST104264,5383,1427.81
ORD210052,03-11-2022,Furniture,Central,9,CUST101721,16731,4342.59
ORD210053,02-01-2022,Electronics,Central,3,CUST101777,2907,796.53
ORD210054,07-11-2023,Office Supplies,North,7,CUST103257,16786,2641.65
ORD210055,01-08-2025,Furniture,West,9,CUST101381,5121,1487.12
ORD210056,30-04-2025,Office Supplies,West,3,CUST100253,8010,1042.59
ORD210057,26-05-2022,Electronics,North,9,CUST104256,19350,5752.57
ORD210058,25-06-2024,Office Supplies,Central,2,CUST104941,4676,1118.90
ORD210059,07-06-2023,Accessories,South,3,CUST100026,12522,2674.52
ORD210060,11-06-2022,Clothing,Central,4,CUST102618,19328,5271.97
ORD210061,27-07-2025,Electronics,North,7,CUST102403,26537,5517.10
ORD210062,24-08-2023,Office Supplies,North,9,CUST100986,39924,6187.70
ORD210063,06-07-2022,Electronics,East,1,CUST101613,2173,304.94
ORD210064,16-09-2024,Accessories,North,9,CUST103534,41859,3565.03
ORD210065,02-03-2022,Clothing,East,5,CUST101178,21750,3701.20
ORD210066,14-01-2022,Electronics,North,4,CUST102746,4420,1093.44
ORD210067,28-05-2022,Accessories,East,6,CUST100695,19590,1653.90
ORD210068,31-10-2024,Accessories,East,5,CUST104423,9570,2697.32
ORD210069,01-05-2023,Accessories,Central,5,CUST103376,16235,1705.95
ORD210070,19-04-2024,Office Supplies,East,5,CUST101755,12990,3769.28
ORD210071,21-03-2023,Furniture,West,8,CUST104823,14000,2298.60
ORD210072,24-08-2024,Electronics,North,8,CUST100656,11232,950.83
ORD210073,30-10-2025,Furniture,South,4,CUST104473,15452,1205.70
ORD210074,11-01-2022,Accessories,North,9,CUST101272,16092,3468.65
ORD210075,05-12-2025,Furniture,Central,8,CUST102419,14488,3661.30
ORD210076,07-10-2024,Accessories,Central,6,CUST104005,7494,482.11
ORD210077,21-04-2024,Accessories,East,2,CUST104562,1690,471.38
ORD210078,01-02-2022,Clothing,Central,9,CUST101024,15030,896.21
ORD210079,31-12-2025,Clothing,Central,6,CUST102585,8304,1546.65
ORD210080,20-04-2023,Furniture,North,8,CUST101731,12528,2241.30
ORD210081,09-01-2024,Electronics,West,6,CUST100627,11058,2779.76
ORD210082,03-02-2025,Furniture,West,5,CUST102544,16000,3127.61
ORD210083,18-02-2022,Electronics,East,7,CUST100268,26663,3578.89
ORD210084,19-06-2023,Furniture,Central,4,CUST104054,6644,1296.11
ORD210085,15-10-2024,Office Supplies,Central,3,CUST102656,6633,1909.03
ORD210086,21-07-2025,Office Supplies,West,7,CUST101432,7889,636.48
ORD210087,12-04-2024,Electronics,East,2,CUST100054,5618,1203.26
ORD210088,05-04-2025,Clothing,Central,3,CUST103895,5865,539.78
ORD210089,14-05-2022,Electronics,East,1,CUST103632,4283,433.18
ORD210090,18-01-2023,Furniture,North,1,CUST102457,563,165.03
ORD210091,15-03-2023,Accessories,Central,2,CUST101392,5858,1502.54
ORD210092,22-10-2024,Office Supplies,Central,1,CUST104585,962,267.22
ORD210093,30-07-2023,Accessories,Central,2,CUST102163,6090,535.83
ORD210094,27-08-2025,Office Supplies,West,1,CUST101793,3899,597.64
ORD210095,06-07-2023,Furniture,West,3,CUST102341,7668,1853.71
ORD210096,16-08-2022,Office Supplies,Central,9,CUST103017,24912,5282.79
ORD210097,22-01-2025,Electronics,Central,9,CUST100466,18522,1625.48
ORD210098,23-04-2022,Accessories,North,8,CUST102512,22864,3653.38
ORD210099,01-01-2024,Accessories,North,9,CUST104203,12807,1417.42
ORD210100,01-09-2023,Furniture,East,4,CUST100564,2940,395.47
ORD210101,07-02-2022,Accessories,East,8,CUST103499,22312,6208.40
ORD210102,26-11-2022,Furniture,West,5,CUST102430,21145,2358.94
ORD210103,11-02-2023,Clothing,South,4,CUST102838,18964,2730.83
ORD210104,24-11-2023,Electronics,North,4,CUST104255,16116,2890.94
ORD210105,24-09-2023,Office Supplies,East,2,CUST102437,9204,623.55
ORD210106,16-05-2023,Office Supplies,North,9,CUST101794,37917,10320.59
ORD210107,26-10-2024,Office Supplies,North,9,CUST103074,21078,3500.44
ORD210108,27-11-2024,Clothing,South,1,CUST104128,2454,343.69
ORD210109,21-02-2024,Electronics,North,4,CUST102979,9572,1621.29
ORD210110,20-04-2023,Accessories,South,9,CUST100831,19584,4283.56
ORD210111,28-08-2023,Accessories,South,4,CUST100281,5748,1165.84
ORD210112,09-03-2023,Electronics,North,2,CUST103247,4960,963.91
ORD210113,21-04-2022,Electronics,North,2,CUST103657,5756,726.83
ORD210114,06-01-2023,Office Supplies,East,9,CUST103627,13122,2082.48
ORD210115,31-01-2022,Accessories,North,4,CUST100138,9648,2164.24
ORD210116,20-06-2022,Electronics,North,1,CUST104548,1927,517.24
ORD210117,03-02-2025,Accessories,North,1,CUST101250,2307,194.17
ORD210118,01-05-2024,Electronics,East,1,CUST102397,4321,1122.83
ORD210119,24-02-2022,Furniture,South,8,CUST100530,36496,9094.39
ORD210120,07-01-2025,Office Supplies,East,1,CUST101733,2967,699.06
ORD210121,06-03-2022,Electronics,North,5,CUST101335,2565,425.62
ORD210122,05-05-2023,Clothing,Central,9,CUST103702,22158,4230.47
ORD210123,02-07-2024,Electronics,North,4,CUST100108,10492,1779.17
ORD210124,18-04-2022,Furniture,East,9,CUST100722,42948,7636.30
ORD210125,28-06-2025,Clothing,East,5,CUST100498,17775,3628.61
ORD210126,16-09-2024,Clothing,West,9,CUST102104,9108,1578.04
ORD210127,07-11-2025,Electronics,Central,2,CUST101118,2122,401.13
ORD210128,06-11-2023,Furniture,East,8,CUST104729,22000,4740.33
ORD210129,18-02-2025,Clothing,South,7,CUST101515,3507,413.56
ORD210130,06-04-2025,Office Supplies,North,7,CUST102192,4053,927.30
ORD210131,10-06-2024,Office Supplies,South,3,CUST102830,11178,3270.36
ORD210132,11-07-2022,Accessories,East,2,CUST103517,3354,332.10
ORD210133,29-12-2023,Accessories,East,1,CUST102425,1598,446.84
ORD210134,04-11-2025,Furniture,South,1,CUST100268,762,118.85
ORD210135,30-03-2022,Clothing,South,7,CUST100336,15407,4297.60
ORD210136,02-11-2025,Office Supplies,West,9,CUST103824,20961,3245.57
ORD210137,11-03-2024,Office Supplies,North,1,CUST103510,2215,506.29
ORD210138,29-12-2023,Furniture,South,4,CUST103824,16044,3039.32
ORD210139,19-05-2022,Clothing,North,2,CUST101191,5706,1354.94
ORD210140,10-12-2024,Furniture,Central,8,CUST104326,6504,1465.77
ORD210141,29-06-2022,Electronics,East,9,CUST100352,35271,10220.10
ORD210142,22-06-2024,Office Supplies,South,3,CUST102561,2283,279.12
ORD210143,09-08-2023,Furniture,Central,3,CUST100204,8112,2291.67
ORD210144,13-03-2023,Furniture,East,7,CUST103329,34510,3902.42
ORD210145,14-05-2024,Electronics,West,9,CUST101786,23031,5679.50
ORD210146,21-12-2024,Accessories,East,7,CUST102431,9765,1683.72
ORD210147,07-03-2024,Office Supplies,South,7,CUST103428,21455,1459.47
ORD210148,30-06-2025,Furniture,Central,2,CUST102372,8284,485.77
ORD210149,26-08-2022,Office Supplies,Central,1,CUST102117,1447,260.60
ORD210150,14-04-2023,Accessories,Central,2,CUST100561,3120,183.09
ORD210151,13-01-2025,Furniture,East,6,CUST101887,24924,7143.13
ORD210152,01-01-2024,Electronics,North,8,CUST104271,13016,1187.98
ORD210153,12-11-2022,Office Supplies,North,8,CUST100720,25864,4429.59
